** FASE 1: Generazione dei 5-subset a distanza casuale (4)
** Base set: 0000000000000000011111 {a, b, c, d, e}
   1 [4]: (0001F0) 0000000000000111110000 {e, f, g, h, i}
4761 [4]: (0001E4) 0000000000000111100100 {c, f, g, h, i}
4762 [4]: (0002E4) 0000000000001011100100 {c, f, g, h, j}
4763 [4]: (000364) 0000000000001101100100 {c, f, g, i, j}
4764 [4]: (0003A4) 0000000000001110100100 {c, f, h, i, j}
4765 [4]: (0003C4) 0000000000001111000100 {c, g, h, i, j}
4766 [4]: (0004E4) 0000000000010011100100 {c, f, g, h, k}
4767 [4]: (000564) 0000000000010101100100 {c, f, g, i, k}
4768 [4]: (0005A4) 0000000000010110100100 {c, f, h, i, k}
4769 [4]: (0005C4) 0000000000010111000100 {c, g, h, i, k}
4770 [4]: (000664) 0000000000011001100100 {c, f, g, j, k}
4771 [4]: (0006A4) 0000000000011010100100 {c, f, h, j, k}
4772 [4]: (0006C4) 0000000000011011000100 {c, g, h, j, k}
4773 [4]: (000724) 0000000000011100100100 {c, f, i, j, k}
4774 [4]: (000744) 0000000000011101000100 {c, g, i, j, k}
4775 [4]: (000784) 0000000000011110000100 {c, h, i, j, k}
4776 [4]: (0008E4) 0000000000100011100100 {c, f, g, h, l}
4777 [4]: (000964) 0000000000100101100100 {c, f, g, i, l}
4778 [4]: (0009A4) 0000000000100110100100 {c, f, h, i, l}
4779 [4]: (0009C4) 0000000000100111000100 {c, g, h, i, l}
4780 [4]: (000A64) 0000000000101001100100 {c, f, g, j, l}
4781 [4]: (000AA4) 0000000000101010100100 {c, f, h, j, l}
4782 [4]: (000AC4) 0000000000101011000100 {c, g, h, j, l}
4783 [4]: (000B24) 0000000000101100100100 {c, f, i, j, l}
4784 [4]: (000B44) 0000000000101101000100 {c, g, i, j, l}
4785 [4]: (000B84) 0000000000101110000100 {c, h, i, j, l}
4786 [4]: (000C64) 0000000000110001100100 {c, f, g, k, l}
4787 [4]: (000CA4) 0000000000110010100100 {c, f, h, k, l}
4788 [4]: (000CC4) 0000000000110011000100 {c, g, h, k, l}
4789 [4]: (000D24) 0000000000110100100100 {c, f, i, k, l}
4790 [4]: (000D44) 0000000000110101000100 {c, g, i, k, l}
4791 [4]: (000D84) 0000000000110110000100 {c, h, i, k, l}
4792 [4]: (000E24) 0000000000111000100100 {c, f, j, k, l}
4793 [4]: (000E44) 0000000000111001000100 {c, g, j, k, l}
4794 [4]: (000E84) 0000000000111010000100 {c, h, j, k, l}
4795 [4]: (000F04) 0000000000111100000100 {c, i, j, k, l}
4796 [4]: (0010E4) 0000000001000011100100 {c, f, g, h, m}
4797 [4]: (001164) 0000000001000101100100 {c, f, g, i, m}
4798 [4]: (0011A4) 0000000001000110100100 {c, f, h, i, m}
4799 [4]: (0011C4) 0000000001000111000100 {c, g, h, i, m}
4800 [4]: (001264) 0000000001001001100100 {c, f, g, j, m}
4801 [4]: (0012A4) 0000000001001010100100 {c, f, h, j, m}
4802 [4]: (0012C4) 0000000001001011000100 {c, g, h, j, m}
4803 [4]: (001324) 0000000001001100100100 {c, f, i, j, m}
4804 [4]: (001344) 0000000001001101000100 {c, g, i, j, m}
4805 [4]: (001384) 0000000001001110000100 {c, h, i, j, m}
4806 [4]: (001464) 0000000001010001100100 {c, f, g, k, m}
4807 [4]: (0014A4) 0000000001010010100100 {c, f, h, k, m}
4808 [4]: (0014C4) 0000000001010011000100 {c, g, h, k, m}
4809 [4]: (001524) 0000000001010100100100 {c, f, i, k, m}
4810 [4]: (001544) 0000000001010101000100 {c, g, i, k, m}
4811 [4]: (001584) 0000000001010110000100 {c, h, i, k, m}
4812 [4]: (001624) 0000000001011000100100 {c, f, j, k, m}
4813 [4]: (001644) 0000000001011001000100 {c, g, j, k, m}
4814 [4]: (001684) 0000000001011010000100 {c, h, j, k, m}
4815 [4]: (001704) 0000000001011100000100 {c, i, j, k, m}
4816 [4]: (001864) 0000000001100001100100 {c, f, g, l, m}
4817 [4]: (0018A4) 0000000001100010100100 {c, f, h, l, m}
4818 [4]: (0018C4) 0000000001100011000100 {c, g, h, l, m}
4819 [4]: (001924) 0000000001100100100100 {c, f, i, l, m}
4820 [4]: (001944) 0000000001100101000100 {c, g, i, l, m}
4821 [4]: (001984) 0000000001100110000100 {c, h, i, l, m}
4822 [4]: (001A24) 0000000001101000100100 {c, f, j, l, m}
4823 [4]: (001A44) 0000000001101001000100 {c, g, j, l, m}
4824 [4]: (001A84) 0000000001101010000100 {c, h, j, l, m}
4825 [4]: (001B04) 0000000001101100000100 {c, i, j, l, m}
4826 [4]: (001C24) 0000000001110000100100 {c, f, k, l, m}
4827 [4]: (001C44) 0000000001110001000100 {c, g, k, l, m}
4828 [4]: (001C84) 0000000001110010000100 {c, h, k, l, m}
4829 [4]: (001D04) 0000000001110100000100 {c, i, k, l, m}
4830 [4]: (001E04) 0000000001111000000100 {c, j, k, l, m}
4831 [4]: (0020E4) 0000000010000011100100 {c, f, g, h, n}
4832 [4]: (002164) 0000000010000101100100 {c, f, g, i, n}
4833 [4]: (0021A4) 0000000010000110100100 {c, f, h, i, n}
4834 [4]: (0021C4) 0000000010000111000100 {c, g, h, i, n}
4835 [4]: (002264) 0000000010001001100100 {c, f, g, j, n}
4836 [4]: (0022A4) 0000000010001010100100 {c, f, h, j, n}
4837 [4]: (0022C4) 0000000010001011000100 {c, g, h, j, n}
4838 [4]: (002324) 0000000010001100100100 {c, f, i, j, n}
4839 [4]: (002344) 0000000010001101000100 {c, g, i, j, n}
4840 [4]: (002384) 0000000010001110000100 {c, h, i, j, n}
4841 [4]: (002464) 0000000010010001100100 {c, f, g, k, n}
4842 [4]: (0024A4) 0000000010010010100100 {c, f, h, k, n}
4843 [4]: (0024C4) 0000000010010011000100 {c, g, h, k, n}
4844 [4]: (002524) 0000000010010100100100 {c, f, i, k, n}
4845 [4]: (002544) 0000000010010101000100 {c, g, i, k, n}
4846 [4]: (002584) 0000000010010110000100 {c, h, i, k, n}
4847 [4]: (002624) 0000000010011000100100 {c, f, j, k, n}
4848 [4]: (002644) 0000000010011001000100 {c, g, j, k, n}
4849 [4]: (002684) 0000000010011010000100 {c, h, j, k, n}
4850 [4]: (002704) 0000000010011100000100 {c, i, j, k, n}
4851 [4]: (002864) 0000000010100001100100 {c, f, g, l, n}
4852 [4]: (0028A4) 0000000010100010100100 {c, f, h, l, n}
4853 [4]: (0028C4) 0000000010100011000100 {c, g, h, l, n}
4854 [4]: (002924) 0000000010100100100100 {c, f, i, l, n}
4855 [4]: (002944) 0000000010100101000100 {c, g, i, l, n}
4856 [4]: (002984) 0000000010100110000100 {c, h, i, l, n}
4857 [4]: (002A24) 0000000010101000100100 {c, f, j, l, n}
4858 [4]: (002A44) 0000000010101001000100 {c, g, j, l, n}
4859 [4]: (002A84) 0000000010101010000100 {c, h, j, l, n}
4860 [4]: (002B04) 0000000010101100000100 {c, i, j, l, n}
4861 [4]: (002C24) 0000000010110000100100 {c, f, k, l, n}
4862 [4]: (002C44) 0000000010110001000100 {c, g, k, l, n}
4863 [4]: (002C84) 0000000010110010000100 {c, h, k, l, n}
4864 [4]: (002D04) 0000000010110100000100 {c, i, k, l, n}
4865 [4]: (002E04) 0000000010111000000100 {c, j, k, l, n}
4866 [4]: (003064) 0000000011000001100100 {c, f, g, m, n}
4867 [4]: (0030A4) 0000000011000010100100 {c, f, h, m, n}
4868 [4]: (0030C4) 0000000011000011000100 {c, g, h, m, n}
4869 [4]: (003124) 0000000011000100100100 {c, f, i, m, n}
4870 [4]: (003144) 0000000011000101000100 {c, g, i, m, n}
4871 [4]: (003184) 0000000011000110000100 {c, h, i, m, n}
4872 [4]: (003224) 0000000011001000100100 {c, f, j, m, n}
4873 [4]: (003244) 0000000011001001000100 {c, g, j, m, n}
4874 [4]: (003284) 0000000011001010000100 {c, h, j, m, n}
4875 [4]: (003304) 0000000011001100000100 {c, i, j, m, n}
4876 [4]: (003424) 0000000011010000100100 {c, f, k, m, n}
4877 [4]: (003444) 0000000011010001000100 {c, g, k, m, n}
4878 [4]: (003484) 0000000011010010000100 {c, h, k, m, n}
4879 [4]: (003504) 0000000011010100000100 {c, i, k, m, n}
4880 [4]: (003604) 0000000011011000000100 {c, j, k, m, n}
4881 [4]: (003824) 0000000011100000100100 {c, f, l, m, n}
4882 [4]: (003844) 0000000011100001000100 {c, g, l, m, n}
4883 [4]: (003884) 0000000011100010000100 {c, h, l, m, n}
4884 [4]: (003904) 0000000011100100000100 {c, i, l, m, n}
4885 [4]: (003A04) 0000000011101000000100 {c, j, l, m, n}
4886 [4]: (003C04) 0000000011110000000100 {c, k, l, m, n}
4887 [4]: (0040E4) 0000000100000011100100 {c, f, g, h, o}
4888 [4]: (004164) 0000000100000101100100 {c, f, g, i, o}
4889 [4]: (0041A4) 0000000100000110100100 {c, f, h, i, o}
4890 [4]: (0041C4) 0000000100000111000100 {c, g, h, i, o}
4891 [4]: (004264) 0000000100001001100100 {c, f, g, j, o}
4892 [4]: (0042A4) 0000000100001010100100 {c, f, h, j, o}
4893 [4]: (0042C4) 0000000100001011000100 {c, g, h, j, o}
4894 [4]: (004324) 0000000100001100100100 {c, f, i, j, o}
4895 [4]: (004344) 0000000100001101000100 {c, g, i, j, o}
4896 [4]: (004384) 0000000100001110000100 {c, h, i, j, o}
4897 [4]: (004464) 0000000100010001100100 {c, f, g, k, o}
4898 [4]: (0044A4) 0000000100010010100100 {c, f, h, k, o}
4899 [4]: (0044C4) 0000000100010011000100 {c, g, h, k, o}
4900 [4]: (004524) 0000000100010100100100 {c, f, i, k, o}
4901 [4]: (004544) 0000000100010101000100 {c, g, i, k, o}
4902 [4]: (004584) 0000000100010110000100 {c, h, i, k, o}
4903 [4]: (004624) 0000000100011000100100 {c, f, j, k, o}
4904 [4]: (004644) 0000000100011001000100 {c, g, j, k, o}
4905 [4]: (004684) 0000000100011010000100 {c, h, j, k, o}
4906 [4]: (004704) 0000000100011100000100 {c, i, j, k, o}
4907 [4]: (004864) 0000000100100001100100 {c, f, g, l, o}
4908 [4]: (0048A4) 0000000100100010100100 {c, f, h, l, o}
4909 [4]: (0048C4) 0000000100100011000100 {c, g, h, l, o}
4910 [4]: (004924) 0000000100100100100100 {c, f, i, l, o}
4911 [4]: (004944) 0000000100100101000100 {c, g, i, l, o}
4912 [4]: (004984) 0000000100100110000100 {c, h, i, l, o}
4913 [4]: (004A24) 0000000100101000100100 {c, f, j, l, o}
4914 [4]: (004A44) 0000000100101001000100 {c, g, j, l, o}
4915 [4]: (004A84) 0000000100101010000100 {c, h, j, l, o}
4916 [4]: (004B04) 0000000100101100000100 {c, i, j, l, o}
4917 [4]: (004C24) 0000000100110000100100 {c, f, k, l, o}
4918 [4]: (004C44) 0000000100110001000100 {c, g, k, l, o}
4919 [4]: (004C84) 0000000100110010000100 {c, h, k, l, o}
4920 [4]: (004D04) 0000000100110100000100 {c, i, k, l, o}
4921 [4]: (004E04) 0000000100111000000100 {c, j, k, l, o}
4922 [4]: (005064) 0000000101000001100100 {c, f, g, m, o}
4923 [4]: (0050A4) 0000000101000010100100 {c, f, h, m, o}
4924 [4]: (0050C4) 0000000101000011000100 {c, g, h, m, o}
4925 [4]: (005124) 0000000101000100100100 {c, f, i, m, o}
4926 [4]: (005144) 0000000101000101000100 {c, g, i, m, o}
4927 [4]: (005184) 0000000101000110000100 {c, h, i, m, o}
4928 [4]: (005224) 0000000101001000100100 {c, f, j, m, o}
4929 [4]: (005244) 0000000101001001000100 {c, g, j, m, o}
4930 [4]: (005284) 0000000101001010000100 {c, h, j, m, o}
4931 [4]: (005304) 0000000101001100000100 {c, i, j, m, o}
4932 [4]: (005424) 0000000101010000100100 {c, f, k, m, o}
4933 [4]: (005444) 0000000101010001000100 {c, g, k, m, o}
4934 [4]: (005484) 0000000101010010000100 {c, h, k, m, o}
4935 [4]: (005504) 0000000101010100000100 {c, i, k, m, o}
4936 [4]: (005604) 0000000101011000000100 {c, j, k, m, o}
4937 [4]: (005824) 0000000101100000100100 {c, f, l, m, o}
4938 [4]: (005844) 0000000101100001000100 {c, g, l, m, o}
4939 [4]: (005884) 0000000101100010000100 {c, h, l, m, o}
4940 [4]: (005904) 0000000101100100000100 {c, i, l, m, o}
4941 [4]: (005A04) 0000000101101000000100 {c, j, l, m, o}
4942 [4]: (005C04) 0000000101110000000100 {c, k, l, m, o}
4943 [4]: (006064) 0000000110000001100100 {c, f, g, n, o}
4944 [4]: (0060A4) 0000000110000010100100 {c, f, h, n, o}
4945 [4]: (0060C4) 0000000110000011000100 {c, g, h, n, o}
4946 [4]: (006124) 0000000110000100100100 {c, f, i, n, o}
4947 [4]: (006144) 0000000110000101000100 {c, g, i, n, o}
4948 [4]: (006184) 0000000110000110000100 {c, h, i, n, o}
4949 [4]: (006224) 0000000110001000100100 {c, f, j, n, o}
4950 [4]: (006244) 0000000110001001000100 {c, g, j, n, o}
4951 [4]: (006284) 0000000110001010000100 {c, h, j, n, o}
4952 [4]: (006304) 0000000110001100000100 {c, i, j, n, o}
4953 [4]: (006424) 0000000110010000100100 {c, f, k, n, o}
4954 [4]: (006444) 0000000110010001000100 {c, g, k, n, o}
4955 [4]: (006484) 0000000110010010000100 {c, h, k, n, o}
4956 [4]: (006504) 0000000110010100000100 {c, i, k, n, o}
4957 [4]: (006604) 0000000110011000000100 {c, j, k, n, o}
4958 [4]: (006824) 0000000110100000100100 {c, f, l, n, o}
4959 [4]: (006844) 0000000110100001000100 {c, g, l, n, o}
4960 [4]: (006884) 0000000110100010000100 {c, h, l, n, o}
4961 [4]: (006904) 0000000110100100000100 {c, i, l, n, o}
4962 [4]: (006A04) 0000000110101000000100 {c, j, l, n, o}
4963 [4]: (006C04) 0000000110110000000100 {c, k, l, n, o}
4964 [4]: (007024) 0000000111000000100100 {c, f, m, n, o}
4965 [4]: (007044) 0000000111000001000100 {c, g, m, n, o}
4966 [4]: (007084) 0000000111000010000100 {c, h, m, n, o}
4967 [4]: (007104) 0000000111000100000100 {c, i, m, n, o}
4968 [4]: (007204) 0000000111001000000100 {c, j, m, n, o}
4969 [4]: (007404) 0000000111010000000100 {c, k, m, n, o}
4970 [4]: (007804) 0000000111100000000100 {c, l, m, n, o}
4971 [4]: (0080E4) 0000001000000011100100 {c, f, g, h, p}
4972 [4]: (008164) 0000001000000101100100 {c, f, g, i, p}
4973 [4]: (0081A4) 0000001000000110100100 {c, f, h, i, p}
4974 [4]: (0081C4) 0000001000000111000100 {c, g, h, i, p}
4975 [4]: (008264) 0000001000001001100100 {c, f, g, j, p}
4976 [4]: (0082A4) 0000001000001010100100 {c, f, h, j, p}
4977 [4]: (0082C4) 0000001000001011000100 {c, g, h, j, p}
4978 [4]: (008324) 0000001000001100100100 {c, f, i, j, p}
4979 [4]: (008344) 0000001000001101000100 {c, g, i, j, p}
4980 [4]: (008384) 0000001000001110000100 {c, h, i, j, p}
4981 [4]: (008464) 0000001000010001100100 {c, f, g, k, p}
4982 [4]: (0084A4) 0000001000010010100100 {c, f, h, k, p}
4983 [4]: (0084C4) 0000001000010011000100 {c, g, h, k, p}
4984 [4]: (008524) 0000001000010100100100 {c, f, i, k, p}
4985 [4]: (008544) 0000001000010101000100 {c, g, i, k, p}
4986 [4]: (008584) 0000001000010110000100 {c, h, i, k, p}
4987 [4]: (008624) 0000001000011000100100 {c, f, j, k, p}
4988 [4]: (008644) 0000001000011001000100 {c, g, j, k, p}
4989 [4]: (008684) 0000001000011010000100 {c, h, j, k, p}
4990 [4]: (008704) 0000001000011100000100 {c, i, j, k, p}
4991 [4]: (008864) 0000001000100001100100 {c, f, g, l, p}
4992 [4]: (0088A4) 0000001000100010100100 {c, f, h, l, p}
4993 [4]: (0088C4) 0000001000100011000100 {c, g, h, l, p}
4994 [4]: (008924) 0000001000100100100100 {c, f, i, l, p}
4995 [4]: (008944) 0000001000100101000100 {c, g, i, l, p}
4996 [4]: (008984) 0000001000100110000100 {c, h, i, l, p}
4997 [4]: (008A24) 0000001000101000100100 {c, f, j, l, p}
4998 [4]: (008A44) 0000001000101001000100 {c, g, j, l, p}
4999 [4]: (008A84) 0000001000101010000100 {c, h, j, l, p}
5000 [4]: (008B04) 0000001000101100000100 {c, i, j, l, p}
5001 [4]: (008C24) 0000001000110000100100 {c, f, k, l, p}
5002 [4]: (008C44) 0000001000110001000100 {c, g, k, l, p}
5003 [4]: (008C84) 0000001000110010000100 {c, h, k, l, p}
5004 [4]: (008D04) 0000001000110100000100 {c, i, k, l, p}
5005 [4]: (008E04) 0000001000111000000100 {c, j, k, l, p}
5006 [4]: (009064) 0000001001000001100100 {c, f, g, m, p}
5007 [4]: (0090A4) 0000001001000010100100 {c, f, h, m, p}
5008 [4]: (0090C4) 0000001001000011000100 {c, g, h, m, p}
5009 [4]: (009124) 0000001001000100100100 {c, f, i, m, p}
5010 [4]: (009144) 0000001001000101000100 {c, g, i, m, p}
5011 [4]: (009184) 0000001001000110000100 {c, h, i, m, p}
5012 [4]: (009224) 0000001001001000100100 {c, f, j, m, p}
5013 [4]: (009244) 0000001001001001000100 {c, g, j, m, p}
5014 [4]: (009284) 0000001001001010000100 {c, h, j, m, p}
5015 [4]: (009304) 0000001001001100000100 {c, i, j, m, p}
5016 [4]: (009424) 0000001001010000100100 {c, f, k, m, p}
5017 [4]: (009444) 0000001001010001000100 {c, g, k, m, p}
5018 [4]: (009484) 0000001001010010000100 {c, h, k, m, p}
5019 [4]: (009504) 0000001001010100000100 {c, i, k, m, p}
5020 [4]: (009604) 0000001001011000000100 {c, j, k, m, p}
5021 [4]: (009824) 0000001001100000100100 {c, f, l, m, p}
5022 [4]: (009844) 0000001001100001000100 {c, g, l, m, p}
5023 [4]: (009884) 0000001001100010000100 {c, h, l, m, p}
5024 [4]: (009904) 0000001001100100000100 {c, i, l, m, p}
5025 [4]: (009A04) 0000001001101000000100 {c, j, l, m, p}
5026 [4]: (009C04) 0000001001110000000100 {c, k, l, m, p}
5027 [4]: (00A064) 0000001010000001100100 {c, f, g, n, p}
5028 [4]: (00A0A4) 0000001010000010100100 {c, f, h, n, p}
5029 [4]: (00A0C4) 0000001010000011000100 {c, g, h, n, p}
5030 [4]: (00A124) 0000001010000100100100 {c, f, i, n, p}
5031 [4]: (00A144) 0000001010000101000100 {c, g, i, n, p}
5032 [4]: (00A184) 0000001010000110000100 {c, h, i, n, p}
5033 [4]: (00A224) 0000001010001000100100 {c, f, j, n, p}
5034 [4]: (00A244) 0000001010001001000100 {c, g, j, n, p}
5035 [4]: (00A284) 0000001010001010000100 {c, h, j, n, p}
5036 [4]: (00A304) 0000001010001100000100 {c, i, j, n, p}
5037 [4]: (00A424) 0000001010010000100100 {c, f, k, n, p}
5038 [4]: (00A444) 0000001010010001000100 {c, g, k, n, p}
5039 [4]: (00A484) 0000001010010010000100 {c, h, k, n, p}
5040 [4]: (00A504) 0000001010010100000100 {c, i, k, n, p}
5041 [4]: (00A604) 0000001010011000000100 {c, j, k, n, p}
5042 [4]: (00A824) 0000001010100000100100 {c, f, l, n, p}
5043 [4]: (00A844) 0000001010100001000100 {c, g, l, n, p}
5044 [4]: (00A884) 0000001010100010000100 {c, h, l, n, p}
5045 [4]: (00A904) 0000001010100100000100 {c, i, l, n, p}
5046 [4]: (00AA04) 0000001010101000000100 {c, j, l, n, p}
5047 [4]: (00AC04) 0000001010110000000100 {c, k, l, n, p}
5048 [4]: (00B024) 0000001011000000100100 {c, f, m, n, p}
5049 [4]: (00B044) 0000001011000001000100 {c, g, m, n, p}
5050 [4]: (00B084) 0000001011000010000100 {c, h, m, n, p}
5051 [4]: (00B104) 0000001011000100000100 {c, i, m, n, p}
5052 [4]: (00B204) 0000001011001000000100 {c, j, m, n, p}
5053 [4]: (00B404) 0000001011010000000100 {c, k, m, n, p}
5054 [4]: (00B804) 0000001011100000000100 {c, l, m, n, p}
5055 [4]: (00C064) 0000001100000001100100 {c, f, g, o, p}
5056 [4]: (00C0A4) 0000001100000010100100 {c, f, h, o, p}
5057 [4]: (00C0C4) 0000001100000011000100 {c, g, h, o, p}
5058 [4]: (00C124) 0000001100000100100100 {c, f, i, o, p}
5059 [4]: (00C144) 0000001100000101000100 {c, g, i, o, p}
5060 [4]: (00C184) 0000001100000110000100 {c, h, i, o, p}
5061 [4]: (00C224) 0000001100001000100100 {c, f, j, o, p}
5062 [4]: (00C244) 0000001100001001000100 {c, g, j, o, p}
5063 [4]: (00C284) 0000001100001010000100 {c, h, j, o, p}
5064 [4]: (00C304) 0000001100001100000100 {c, i, j, o, p}
5065 [4]: (00C424) 0000001100010000100100 {c, f, k, o, p}
5066 [4]: (00C444) 0000001100010001000100 {c, g, k, o, p}
5067 [4]: (00C484) 0000001100010010000100 {c, h, k, o, p}
5068 [4]: (00C504) 0000001100010100000100 {c, i, k, o, p}
5069 [4]: (00C604) 0000001100011000000100 {c, j, k, o, p}
5070 [4]: (00C824) 0000001100100000100100 {c, f, l, o, p}
5071 [4]: (00C844) 0000001100100001000100 {c, g, l, o, p}
5072 [4]: (00C884) 0000001100100010000100 {c, h, l, o, p}
5073 [4]: (00C904) 0000001100100100000100 {c, i, l, o, p}
5074 [4]: (00CA04) 0000001100101000000100 {c, j, l, o, p}
5075 [4]: (00CC04) 0000001100110000000100 {c, k, l, o, p}
5076 [4]: (00D024) 0000001101000000100100 {c, f, m, o, p}
5077 [4]: (00D044) 0000001101000001000100 {c, g, m, o, p}
5078 [4]: (00D084) 0000001101000010000100 {c, h, m, o, p}
5079 [4]: (00D104) 0000001101000100000100 {c, i, m, o, p}
5080 [4]: (00D204) 0000001101001000000100 {c, j, m, o, p}
5081 [4]: (00D404) 0000001101010000000100 {c, k, m, o, p}
5082 [4]: (00D804) 0000001101100000000100 {c, l, m, o, p}
5083 [4]: (00E024) 0000001110000000100100 {c, f, n, o, p}
5084 [4]: (00E044) 0000001110000001000100 {c, g, n, o, p}
5085 [4]: (00E084) 0000001110000010000100 {c, h, n, o, p}
5086 [4]: (00E104) 0000001110000100000100 {c, i, n, o, p}
5087 [4]: (00E204) 0000001110001000000100 {c, j, n, o, p}
5088 [4]: (00E404) 0000001110010000000100 {c, k, n, o, p}
5089 [4]: (00E804) 0000001110100000000100 {c, l, n, o, p}
5090 [4]: (00F004) 0000001111000000000100 {c, m, n, o, p}
5091 [4]: (0100E4) 0000010000000011100100 {c, f, g, h, q}
5092 [4]: (010164) 0000010000000101100100 {c, f, g, i, q}
5093 [4]: (0101A4) 0000010000000110100100 {c, f, h, i, q}
5094 [4]: (0101C4) 0000010000000111000100 {c, g, h, i, q}
5095 [4]: (010264) 0000010000001001100100 {c, f, g, j, q}
5096 [4]: (0102A4) 0000010000001010100100 {c, f, h, j, q}
5097 [4]: (0102C4) 0000010000001011000100 {c, g, h, j, q}
5098 [4]: (010324) 0000010000001100100100 {c, f, i, j, q}
5099 [4]: (010344) 0000010000001101000100 {c, g, i, j, q}
5100 [4]: (010384) 0000010000001110000100 {c, h, i, j, q}
5101 [4]: (010464) 0000010000010001100100 {c, f, g, k, q}
5102 [4]: (0104A4) 0000010000010010100100 {c, f, h, k, q}
5103 [4]: (0104C4) 0000010000010011000100 {c, g, h, k, q}
5104 [4]: (010524) 0000010000010100100100 {c, f, i, k, q}
5105 [4]: (010544) 0000010000010101000100 {c, g, i, k, q}
5106 [4]: (010584) 0000010000010110000100 {c, h, i, k, q}
5107 [4]: (010624) 0000010000011000100100 {c, f, j, k, q}
5108 [4]: (010644) 0000010000011001000100 {c, g, j, k, q}
5109 [4]: (010684) 0000010000011010000100 {c, h, j, k, q}
5110 [4]: (010704) 0000010000011100000100 {c, i, j, k, q}
5111 [4]: (010864) 0000010000100001100100 {c, f, g, l, q}
5112 [4]: (0108A4) 0000010000100010100100 {c, f, h, l, q}
5113 [4]: (0108C4) 0000010000100011000100 {c, g, h, l, q}
5114 [4]: (010924) 0000010000100100100100 {c, f, i, l, q}
5115 [4]: (010944) 0000010000100101000100 {c, g, i, l, q}
5116 [4]: (010984) 0000010000100110000100 {c, h, i, l, q}
5117 [4]: (010A24) 0000010000101000100100 {c, f, j, l, q}
5118 [4]: (010A44) 0000010000101001000100 {c, g, j, l, q}
5119 [4]: (010A84) 0000010000101010000100 {c, h, j, l, q}
5120 [4]: (010B04) 0000010000101100000100 {c, i, j, l, q}
5121 [4]: (010C24) 0000010000110000100100 {c, f, k, l, q}
5122 [4]: (010C44) 0000010000110001000100 {c, g, k, l, q}
5123 [4]: (010C84) 0000010000110010000100 {c, h, k, l, q}
5124 [4]: (010D04) 0000010000110100000100 {c, i, k, l, q}
5125 [4]: (010E04) 0000010000111000000100 {c, j, k, l, q}
5126 [4]: (011064) 0000010001000001100100 {c, f, g, m, q}
5127 [4]: (0110A4) 0000010001000010100100 {c, f, h, m, q}
5128 [4]: (0110C4) 0000010001000011000100 {c, g, h, m, q}
5129 [4]: (011124) 0000010001000100100100 {c, f, i, m, q}
5130 [4]: (011144) 0000010001000101000100 {c, g, i, m, q}
5131 [4]: (011184) 0000010001000110000100 {c, h, i, m, q}
5132 [4]: (011224) 0000010001001000100100 {c, f, j, m, q}
5133 [4]: (011244) 0000010001001001000100 {c, g, j, m, q}
5134 [4]: (011284) 0000010001001010000100 {c, h, j, m, q}
5135 [4]: (011304) 0000010001001100000100 {c, i, j, m, q}
5136 [4]: (011424) 0000010001010000100100 {c, f, k, m, q}
5137 [4]: (011444) 0000010001010001000100 {c, g, k, m, q}
5138 [4]: (011484) 0000010001010010000100 {c, h, k, m, q}
5139 [4]: (011504) 0000010001010100000100 {c, i, k, m, q}
5140 [4]: (011604) 0000010001011000000100 {c, j, k, m, q}
5141 [4]: (011824) 0000010001100000100100 {c, f, l, m, q}
5142 [4]: (011844) 0000010001100001000100 {c, g, l, m, q}
5143 [4]: (011884) 0000010001100010000100 {c, h, l, m, q}
5144 [4]: (011904) 0000010001100100000100 {c, i, l, m, q}
5145 [4]: (011A04) 0000010001101000000100 {c, j, l, m, q}
5146 [4]: (011C04) 0000010001110000000100 {c, k, l, m, q}
5147 [4]: (012064) 0000010010000001100100 {c, f, g, n, q}
5148 [4]: (0120A4) 0000010010000010100100 {c, f, h, n, q}
5149 [4]: (0120C4) 0000010010000011000100 {c, g, h, n, q}
5150 [4]: (012124) 0000010010000100100100 {c, f, i, n, q}
5151 [4]: (012144) 0000010010000101000100 {c, g, i, n, q}
5152 [4]: (012184) 0000010010000110000100 {c, h, i, n, q}
5153 [4]: (012224) 0000010010001000100100 {c, f, j, n, q}
5154 [4]: (012244) 0000010010001001000100 {c, g, j, n, q}
5155 [4]: (012284) 0000010010001010000100 {c, h, j, n, q}
5156 [4]: (012304) 0000010010001100000100 {c, i, j, n, q}
5157 [4]: (012424) 0000010010010000100100 {c, f, k, n, q}
5158 [4]: (012444) 0000010010010001000100 {c, g, k, n, q}
5159 [4]: (012484) 0000010010010010000100 {c, h, k, n, q}
5160 [4]: (012504) 0000010010010100000100 {c, i, k, n, q}
5161 [4]: (012604) 0000010010011000000100 {c, j, k, n, q}
5162 [4]: (012824) 0000010010100000100100 {c, f, l, n, q}
5163 [4]: (012844) 0000010010100001000100 {c, g, l, n, q}
5164 [4]: (012884) 0000010010100010000100 {c, h, l, n, q}
5165 [4]: (012904) 0000010010100100000100 {c, i, l, n, q}
5166 [4]: (012A04) 0000010010101000000100 {c, j, l, n, q}
5167 [4]: (012C04) 0000010010110000000100 {c, k, l, n, q}
5168 [4]: (013024) 0000010011000000100100 {c, f, m, n, q}
5169 [4]: (013044) 0000010011000001000100 {c, g, m, n, q}
5170 [4]: (013084) 0000010011000010000100 {c, h, m, n, q}
5171 [4]: (013104) 0000010011000100000100 {c, i, m, n, q}
5172 [4]: (013204) 0000010011001000000100 {c, j, m, n, q}
