** FASE 1: Generazione dei 6-subset a distanza casuale (5)
 821 [4]: (000CCA) 110011001010 {b, d, g, h, k, l}
 822 [4]: (000D4A) 110101001010 {b, d, g, i, k, l}
 823 [4]: (000D8A) 110110001010 {b, d, h, i, k, l}
 824 [4]: (000E4A) 111001001010 {b, d, g, j, k, l}
 825 [4]: (000E8A) 111010001010 {b, d, h, j, k, l}
 826 [4]: (000F0A) 111100001010 {b, d, i, j, k, l}
 827 [4]: (0003C9) 001111001001 {a, d, g, h, i, j}
 828 [4]: (0005C9) 010111001001 {a, d, g, h, i, k}
 829 [4]: (0006C9) 011011001001 {a, d, g, h, j, k}
 830 [4]: (000749) 011101001001 {a, d, g, i, j, k}
 831 [4]: (000789) 011110001001 {a, d, h, i, j, k}
 832 [4]: (0009C9) 100111001001 {a, d, g, h, i, l}
 833 [4]: (000AC9) 101011001001 {a, d, g, h, j, l}
 834 [4]: (000B49) 101101001001 {a, d, g, i, j, l}
 835 [4]: (000B89) 101110001001 {a, d, h, i, j, l}
 836 [4]: (000CC9) 110011001001 {a, d, g, h, k, l}
 837 [4]: (000D49) 110101001001 {a, d, g, i, k, l}
 838 [4]: (000D89) 110110001001 {a, d, h, i, k, l}
 839 [4]: (000E49) 111001001001 {a, d, g, j, k, l}
 840 [4]: (000E89) 111010001001 {a, d, h, j, k, l}
 841 [4]: (000F09) 111100001001 {a, d, i, j, k, l}
 842 [4]: (0003C6) 001111000110 {b, c, g, h, i, j}
 843 [4]: (0005C6) 010111000110 {b, c, g, h, i, k}
 844 [4]: (0006C6) 011011000110 {b, c, g, h, j, k}
 845 [4]: (000746) 011101000110 {b, c, g, i, j, k}
 846 [4]: (000786) 011110000110 {b, c, h, i, j, k}
 847 [4]: (0009C6) 100111000110 {b, c, g, h, i, l}
 848 [4]: (000AC6) 101011000110 {b, c, g, h, j, l}
 849 [4]: (000B46) 101101000110 {b, c, g, i, j, l}
 850 [4]: (000B86) 101110000110 {b, c, h, i, j, l}
 851 [4]: (000CC6) 110011000110 {b, c, g, h, k, l}
 852 [4]: (000D46) 110101000110 {b, c, g, i, k, l}
 853 [4]: (000D86) 110110000110 {b, c, h, i, k, l}
 854 [4]: (000E46) 111001000110 {b, c, g, j, k, l}
 855 [4]: (000E86) 111010000110 {b, c, h, j, k, l}
 856 [4]: (000F06) 111100000110 {b, c, i, j, k, l}
 857 [4]: (0003C5) 001111000101 {a, c, g, h, i, j}
 858 [4]: (0005C5) 010111000101 {a, c, g, h, i, k}
 859 [4]: (0006C5) 011011000101 {a, c, g, h, j, k}
 860 [4]: (000745) 011101000101 {a, c, g, i, j, k}
 861 [4]: (000785) 011110000101 {a, c, h, i, j, k}
 862 [4]: (0009C5) 100111000101 {a, c, g, h, i, l}
 863 [4]: (000AC5) 101011000101 {a, c, g, h, j, l}
 864 [4]: (000B45) 101101000101 {a, c, g, i, j, l}
 865 [4]: (000B85) 101110000101 {a, c, h, i, j, l}
 866 [4]: (000CC5) 110011000101 {a, c, g, h, k, l}
 867 [4]: (000D45) 110101000101 {a, c, g, i, k, l}
 868 [4]: (000D85) 110110000101 {a, c, h, i, k, l}
 869 [4]: (000E45) 111001000101 {a, c, g, j, k, l}
 870 [4]: (000E85) 111010000101 {a, c, h, j, k, l}
 871 [4]: (000F05) 111100000101 {a, c, i, j, k, l}
 872 [4]: (0003C3) 001111000011 {a, b, g, h, i, j}
 873 [4]: (0005C3) 010111000011 {a, b, g, h, i, k}
 874 [4]: (0006C3) 011011000011 {a, b, g, h, j, k}
 875 [4]: (000743) 011101000011 {a, b, g, i, j, k}
 876 [4]: (000783) 011110000011 {a, b, h, i, j, k}
 877 [4]: (0009C3) 100111000011 {a, b, g, h, i, l}
 878 [4]: (000AC3) 101011000011 {a, b, g, h, j, l}
 879 [4]: (000B43) 101101000011 {a, b, g, i, j, l}
 880 [4]: (000B83) 101110000011 {a, b, h, i, j, l}
 881 [4]: (000CC3) 110011000011 {a, b, g, h, k, l}
 882 [4]: (000D43) 110101000011 {a, b, g, i, k, l}
 883 [4]: (000D83) 110110000011 {a, b, h, i, k, l}
 884 [4]: (000E43) 111001000011 {a, b, g, j, k, l}
 885 [4]: (000E83) 111010000011 {a, b, h, j, k, l}
 886 [4]: (000F03) 111100000011 {a, b, i, j, k, l}

=== d = 5 ===
 887 [5]: (0007E0) 011111100000 {f, g, h, i, j, k}
 888 [5]: (000BE0) 101111100000 {f, g, h, i, j, l}
 889 [5]: (000DE0) 110111100000 {f, g, h, i, k, l}
 890 [5]: (000EE0) 111011100000 {f, g, h, j, k, l}
 891 [5]: (000F60) 111101100000 {f, g, i, j, k, l}
 892 [5]: (000FA0) 111110100000 {f, h, i, j, k, l}
 893 [5]: (0007D0) 011111010000 {e, g, h, i, j, k}
 894 [5]: (000BD0) 101111010000 {e, g, h, i, j, l}
 895 [5]: (000DD0) 110111010000 {e, g, h, i, k, l}
 896 [5]: (000ED0) 111011010000 {e, g, h, j, k, l}
 897 [5]: (000F50) 111101010000 {e, g, i, j, k, l}
 898 [5]: (000F90) 111110010000 {e, h, i, j, k, l}
 899 [5]: (0007C8) 011111001000 {d, g, h, i, j, k}
 900 [5]: (000BC8) 101111001000 {d, g, h, i, j, l}
 901 [5]: (000DC8) 110111001000 {d, g, h, i, k, l}
 902 [5]: (000EC8) 111011001000 {d, g, h, j, k, l}
 903 [5]: (000F48) 111101001000 {d, g, i, j, k, l}
 904 [5]: (000F88) 111110001000 {d, h, i, j, k, l}
 905 [5]: (0007C4) 011111000100 {c, g, h, i, j, k}
 906 [5]: (000BC4) 101111000100 {c, g, h, i, j, l}
 907 [5]: (000DC4) 110111000100 {c, g, h, i, k, l}
 908 [5]: (000EC4) 111011000100 {c, g, h, j, k, l}
 909 [5]: (000F44) 111101000100 {c, g, i, j, k, l}
 910 [5]: (000F84) 111110000100 {c, h, i, j, k, l}
 911 [5]: (0007C2) 011111000010 {b, g, h, i, j, k}
 912 [5]: (000BC2) 101111000010 {b, g, h, i, j, l}
 913 [5]: (000DC2) 110111000010 {b, g, h, i, k, l}
 914 [5]: (000EC2) 111011000010 {b, g, h, j, k, l}
 915 [5]: (000F42) 111101000010 {b, g, i, j, k, l}
 916 [5]: (000F82) 111110000010 {b, h, i, j, k, l}
 917 [5]: (0007C1) 011111000001 {a, g, h, i, j, k}
 918 [5]: (000BC1) 101111000001 {a, g, h, i, j, l}
 919 [5]: (000DC1) 110111000001 {a, g, h, i, k, l}
 920 [5]: (000EC1) 111011000001 {a, g, h, j, k, l}
 921 [5]: (000F41) 111101000001 {a, g, i, j, k, l}
 922 [5]: (000F81) 111110000001 {a, h, i, j, k, l}

=== d = 6 ===
 923 [6]: (000FC0) 111111000000 {g, h, i, j, k, l}

** Subset generati: 923

